Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,ID
111240,1,2,2012-05-05,2,505cce62-063d-4ecf-ac1a-92c477329519
55851,2,2,2012-11-09,29,740389f7-901e-4aed-b791-02f421859bab
175300,2,1,2012-05-01,5,f30966e5-943d-4c81-a843-6a856f7bdfb4
148278,1,2,2012-12-07,24,a4a3a1ab-903e-4a03-ac44-32d73bf2bfe7
16626,2,2,2012-05-22,26,fa3cd802-f30e-4ab4-a4d3-100a89e249fb
174509,1,1,2012-08-15,5,98c62ad5-b67c-4eed-a4ff-4eba70019af3
179860,2,2,2012-04-05,3,3720f832-8184-45bb-b4a2-6479fae9f79d
132256,0,2,2012-11-19,6,96e9bf6c-49fb-402e-96e7-eda78f6cc08b
122506,1,1,2012-07-05,32,27bf22a0-61dc-4811-97a9-af35bc90e210
78863,0,0,2012-12-06,8,1ed37be8-ad6b-4133-8a1a-5ffa711b8274
180566,2,2,2012-07-20,29,40ed681e-5a92-4eb5-bdc5-a91d2dde4658
119151,2,0,2012-05-07,24,4a28f565-1579-41af-a425-6805ef127846
55663,1,1,2012-05-01,14,2f514171-b909-45dd-984b-e78e3b5530bf
119295,1,2,2012-01-18,15,62c53a67-2f39-447f-b4be-4d9447042a00
59791,2,2,2012-08-18,28,ca0ab27e-2246-4e90-a1c5-4a88fd3a9a0a
124220,2,2,2012-11-25,9,bdcd6283-ac87-467b-81a4-25165cbcf5c7
135604,2,1,2012-11-03,21,dcbe1391-d093-4dea-b507-3a5806ef103f
129883,0,2,2012-06-01,18,ac827d26-a80f-4b8f-b91c-4cd55d8041e7
11893,1,1,2012-03-07,20,dd92ea41-73ca-4946-9e44-0333bfea4e20
142403,2,1,2012-06-27,26,491ed56d-030d-4550-b847-495e15fdab4c
6380,2,0,2012-11-01,11,4f685cb4-4804-4dfd-9856-6e29c1c8db54
117856,2,2,2012-12-27,10,8d27f259-d1d0-4fc1-b85d-3e1363a6c620
31256,1,2,2012-05-18,8,c332b55f-34f7-4167-b07e-1110ba0910d3
26879,0,2,2012-10-29,2,7f06f44d-cf24-4b05-9360-2812fbf90f64
106002,2,0,2012-02-15,7,8be595da-d2f1-49fc-9dce-c2e7135120cf
38750,0,0,2012-06-04,17,519306d4-e070-473f-b579-dfca7da2c676
68537,1,0,2012-10-09,14,83344853-0915-4231-b58e-113661c70137
129300,0,1,2012-10-30,23,7c573cd6-5098-4d59-9ec8-1b0339c8afeb
142178,2,1,2012-10-23,29,08237485-e813-4c5e-afd5-5c59076a1a19
66983,0,0,2012-07-06,26,d69425de-d460-4417-a181-957b6e6f932c
128105,2,2,2012-11-01,18,293e1847-56db-422c-b797-496b0769d90f
7780,1,0,2012-09-05,3,29bb017a-c373-47af-96bd-5076f2d44f78
125026,1,2,2012-07-05,21,43e43fa3-f325-4657-9ac7-0c348625887e
150780,1,1,2012-12-16,3,bf31f5e1-5c7f-472e-9509-76bf07a83efc
136862,0,2,2012-07-02,31,cf0ee9ca-87ba-4ad3-ba7f-30fdb1c5eeee
119148,0,2,2012-03-24,9,3b1e6ffd-6dde-4263-b495-ca201199d24e
56341,2,2,2012-10-23,5,5abb89c4-50a2-4b48-912c-eb3691494cd9
157429,0,0,2012-02-12,7,8064b96b-e4e3-4c5b-9758-42a12ccadb79
66486,2,2,2012-07-11,3,d82fa8b5-5d69-4ea8-a4a7-333233deca4c
85281,1,2,2012-10-15,25,5c3a86f0-bd48-46cb-8343-3cc2250555ca
136961,2,0,2012-09-07,23,398b5776-aa80-454a-b857-4da7a7a266aa
16736,2,2,2012-10-09,8,d8d6a6f5-eba2-4197-a2b7-2acdc8c1b3ab
118687,0,0,2012-08-02,32,b3dd49cd-61e8-4c79-93e0-96861c1dbaf3
135937,0,1,2012-09-06,9,66e68b8a-1eab-471c-a979-975a40f4ac7c
60418,2,2,2012-08-18,19,1b2c851c-41d3-4c0e-92cc-571faec1da0e
127675,1,1,2012-05-10,18,78faa1d5-23b8-443f-8f07-228bd8f1e006
61099,0,2,2012-10-29,20,14323516-d6db-4808-bc1f-0049aba92242
18552,1,2,2012-04-25,29,880f6827-fee9-4dbf-827d-f6e1bd5c2070
124557,1,1,2012-02-08,31,eb2808c8-9c65-4308-936e-5a1f7a75f362
23453,0,2,2012-05-18,30,37d684f5-9905-4e71-ba6b-9ef7c0a02e3d
45937,2,0,2012-05-17,6,417daf68-bc7b-47ec-875a-119a29854a08
8689,1,1,2012-12-17,28,8f827e7a-aa01-48b2-891e-84ade72a42e0
175013,0,2,2012-06-22,8,804ab717-fed5-47b1-835e-82d3b14cfd00
104390,0,2,2012-05-11,20,2ab2d034-058d-4037-9c4a-a46fbf52b8c4
7592,0,2,2012-02-08,2,5e5215f5-f08b-4000-8191-02ac78c76cc3
154658,1,1,2012-11-24,17,b212b780-d0c1-42f1-a669-5d1f35db71b5
130959,2,2,2012-06-17,23,4ffdcaeb-3611-4eca-8331-d0e36eb0f1ff
144441,2,2,2012-06-17,7,bd4189c3-2f0f-41d1-a84a-4cde2587b87d
7620,2,2,2012-12-08,21,7e8f963b-3d09-4e32-bd1e-bd26dc589239
71875,1,0,2012-11-25,25,5df02384-836a-46a0-b54f-8f7f0629f4e2
55267,2,2,2012-08-24,24,3ea41c2f-85ca-43f1-bb64-7c172fec23f2
81217,0,0,2012-08-28,16,658d30bf-c011-4891-9819-a218caab2120
175698,1,1,2012-11-25,3,2c2c8138-c7cd-466c-a260-377a25e9edc4
89882,1,2,2012-03-02,21,990e89df-1c4b-4542-8e28-079491c36863
70013,2,1,2012-03-18,20,9f60c261-9196-4cff-ad84-7c39d7a73c44
34323,0,2,2012-08-16,25,caaca05c-f4bb-4207-8d8a-f72200b8bedf
80756,1,2,2012-11-23,21,6afce87e-013b-4e00-92c8-51a1fd177db1
48538,0,0,2012-07-15,15,78e98621-cd0e-43e7-ba05-579348988636
47157,1,1,2012-07-01,4,7efea859-bb12-4293-a6a7-d1a352755e81
179607,2,2,2012-11-26,25,334420e7-e10d-4713-8097-80cb7584cc48
163953,1,2,2012-08-25,29,f83f06cb-0a99-4af1-add0-97cdf1feeef7
134161,1,2,2012-11-28,10,60d9de6c-0d53-48cf-9bd5-bf6e4db11c3a
59480,1,2,2012-03-08,5,9ec7f6e5-cb4b-47f6-b611-7191e11e158b
21244,2,0,2012-08-06,8,03a57fd5-1b6b-4be8-a455-a46ad4698949
119025,2,0,2012-05-05,19,3122265f-7350-44a3-9f53-a2e6eb37ef09
174027,0,0,2012-05-18,31,5f2408dc-a922-4c9c-9fb7-51ec163501e9
158519,1,2,2012-09-05,21,5d86e0db-8754-47ca-98ec-09db76e0a63c
65750,1,1,2012-09-24,14,21ddcb72-b065-4921-995f-50fe03f20a08
75286,2,0,2012-07-05,20,6db8f4fe-4359-4e27-b172-2bd3921ad360
107723,1,1,2012-07-05,31,1d6dabd4-0b58-424b-93ae-a1c2b052afae
51453,2,0,2012-12-15,5,39af4fbc-e747-4969-8cbf-21afd14edfb8
75620,0,0,2012-01-02,25,1bbc83d4-ea7c-466c-8022-29a6a3d43681
135806,1,2,2012-07-01,6,e312101f-7286-4a1d-9fb1-f33e7b02db2c
40746,2,2,2012-05-24,9,2042e0ad-8334-4c17-ad66-b26e2484540f
85279,2,2,2012-06-08,13,cc6d2eda-7520-4a53-a35d-71d3327445fb
104200,2,0,2012-07-03,11,d0aec141-3401-4cdd-9963-e16718a61aea
9087,0,1,2012-05-21,7,3ac7b0d6-db7a-4cd0-85d2-f552a23ee66e
129016,0,1,2012-05-28,18,8de2af0f-211c-4f06-b4d8-f36c85c03e23
62548,2,1,2012-05-10,17,2bfa25d0-75d2-4c27-9f3c-1859a49c51f8
65856,2,2,2012-11-01,32,7f8fee60-b297-40b7-8865-bf880c2c020f
36775,1,0,2012-05-21,17,db935f8f-d0eb-4e0b-acb4-7d410a2ee21c
88250,1,1,2012-01-14,32,07cee178-614a-48d5-9c12-35ca2fc7a5cf
176460,0,0,2012-01-22,17,a96bced1-1fb5-463e-ac68-c13a33670dd6
90477,2,1,2012-10-10,5,7154a225-4299-43b8-ab40-eb4bdb0e7ef9
140959,0,1,2012-05-30,4,8aa513df-eb87-4ffe-998d-91c685ae1731
98117,1,2,2012-09-21,7,b3d835c7-4a27-43f9-93f4-bf0aec3a52ef
58407,1,0,2012-11-11,29,9d8d4735-d3a0-44c9-8e4c-2a959c099eac
77110,0,2,2012-12-31,25,ca83f27b-524d-45ff-bd55-ffc010cfaada
180123,0,2,2012-10-31,16,4872481f-3475-4655-ac09-67c4cccbfe6b
10985,1,2,2012-04-17,32,60c0bfb6-bc70-4e46-81ee-519879cda523
103002,1,1,2012-08-26,10,f5160394-9298-4019-acff-2925a86c5f85
161198,0,2,2012-01-10,13,1883860b-976c-47e5-a67e-884f7464221e
173885,2,0,2012-09-01,18,2f216ec2-3264-4179-8537-a428b62e1c66
56957,2,2,2012-04-07,16,4ae1dd51-e128-4564-8815-bc696f3ef7af
6936,1,2,2012-12-11,2,f9fbe5f7-0172-4bb5-8b9d-de97e6721ff9
25504,0,0,2012-03-26,22,0e2e7089-89e1-4dbe-8f36-56960418b259
76894,0,0,2012-11-13,22,2cecd467-0714-4bc7-a1ef-0d2ddc57ebfb
115143,1,2,2012-01-01,14,32d5e90d-57bf-4a2b-ae16-482163d712c9
140693,0,0,2012-09-10,1,2e4249f1-2a47-4521-9257-de7584c308f9
108098,1,0,2012-08-28,30,0cb81dff-a0d9-4c5b-b130-466a77cda444
68808,0,1,2012-08-10,5,09d9ade1-1221-4c73-a604-ca6587ce9d65
119458,0,0,2012-08-27,25,a64379f7-4df0-427d-b801-079cbec9ddef
91939,0,1,2012-01-10,30,027f87fb-a88c-4ec7-8775-ee0e3077dfcf
130838,0,1,2012-05-10,27,18fdecea-95ad-46e5-9201-5f0828e978a2
25612,0,2,2012-07-09,27,8674a4d1-1922-4c3d-a5d7-1f530ef42a53
56504,2,2,2012-09-07,32,1e5eeac5-18dc-44f8-aa64-742d6b2f9e07
164834,2,0,2012-10-29,18,28dc3014-33ac-4662-bcdd-acae362316c7
145313,2,1,2012-02-17,31,6c31542b-9dc9-44fb-9072-1bdcd5f8d2e1
25372,1,2,2012-06-29,30,47e46859-7499-430b-a273-29a4c9b31ac8
67387,2,1,2012-09-04,10,4b31b37a-07ff-4371-abdc-934a620642c9
62266,0,0,2012-11-18,20,6c5de085-6c74-47b6-9d2b-88feb7a00c42
165426,2,2,2012-06-16,13,8dab3873-5a4d-4168-b2f4-115f781eb3d1
129196,0,2,2012-09-24,8,68221980-47b3-4bfe-bbb1-43e93fea6817
77596,1,1,2012-06-17,14,a92e624c-cef7-4fc6-a4fd-60794fda8205
86235,2,2,2012-03-29,8,b26388fc-2657-4ae1-b382-45feab932646
26340,2,2,2012-08-30,31,9049beb1-f881-4d6d-8a2e-6b75f3476a5d
42435,1,0,2012-03-16,26,38da0cd6-50a1-45a5-8524-28d44e1eee0e
87763,2,0,2012-03-17,21,31321636-5e4f-44e4-9961-713425aa1d11
40093,2,1,2012-03-20,3,e525c28d-7784-4ec3-83cf-7134bc85902e
17041,0,1,2012-12-24,19,abe9149f-e4a6-41c4-9843-73634c792db8
99109,1,0,2012-09-04,27,342e3dcf-8098-4928-93f2-d9bc8ad3fcef
180150,2,1,2012-11-12,24,2d1d6cbc-f0a7-4950-8086-a01545b74800
91882,2,2,2012-09-26,5,805c3e65-4e3a-425e-bac1-75ce4bf5bf9d
74774,2,1,2012-11-23,2,d838e0cf-340f-4047-befa-9efd1d20f3aa
36236,0,1,2012-03-16,30,54571f97-17d8-4506-91e2-d5b560e7b3f8
51666,2,0,2012-01-07,24,5988fd14-d7a4-4431-bae1-85f307a63f29
135777,2,1,2012-06-22,25,e28f8107-62a8-4a4a-ac31-8967af6e919c
24337,2,2,2012-08-17,9,1a87ed23-8ca4-4b08-823a-1e1cfddcfae2
96583,0,2,2012-04-17,6,625ad996-a364-42b0-8e24-09c8b0605a21
172369,1,1,2012-01-03,27,97e61c59-52bd-46b8-a7f4-6e5d65c5eff6
78833,1,0,2012-09-11,20,add063a7-ec35-4766-bae5-2437e5cd9ffb
164491,0,2,2012-05-06,3,a96ed6f0-3703-49f0-94f7-612288ca9759
148635,1,1,2012-04-10,23,cdbf80f8-2cd3-453a-840c-c2b398c1dc0a
96575,0,2,2012-07-30,22,e7cd1e60-cb1d-487f-bd24-6a1435953126
147970,1,0,2012-02-13,16,991f546e-93e9-4827-926b-445a2b80e384
144770,0,2,2012-07-02,11,d0e4634b-8bb4-4588-a2ff-29226d753db8
126659,2,1,2012-07-09,15,886e0954-ff7f-4781-9ad5-c4c122657207
74675,1,0,2012-03-12,2,a7a9e629-f416-42d0-9bd4-bc10be57fe63
83723,2,2,2012-02-21,11,63b70b7b-f0cf-4737-acc8-7dc33301442d
26593,1,1,2012-07-12,4,c7c6e0c0-a1a9-4afd-85ee-04d43c4e16b5
35045,2,1,2012-12-26,7,32520482-a7e9-4f41-b1d2-b847a87c4859
127133,1,2,2012-06-21,20,8f2315c1-434f-4f3c-9f5f-d9b48d504a3e
102801,1,0,2012-02-09,31,b69b55a9-f6a1-4d68-af2b-cb5d1d367209
106549,2,2,2012-01-30,31,0f4a18f2-69a5-4389-ad4f-28df1d5216e0
44020,0,0,2012-12-08,29,1b49e74d-a9ca-4358-9b9f-7529f8a06990
153450,0,1,2012-01-21,32,6f958efe-230f-483d-a107-1c8e1042396b
150606,1,2,2012-01-08,22,a8ad4ad5-34c9-46fd-8724-9150b15d86bc
147323,1,0,2012-11-14,2,ebda16d8-96ef-4a4e-a541-34f27b885521
94999,1,0,2012-10-27,26,fedf5c90-cd1b-44c9-93ac-fda98e1419ce
87353,1,2,2012-08-06,22,ea2eaa02-e4c2-4dd0-9360-ec649f490709
35816,2,2,2012-10-11,31,c1ab9e0d-892e-47b3-b147-309ce093f9f6
11876,1,0,2012-08-19,7,d2323ef6-a56e-41dc-b117-edf980f8c125
83173,1,2,2012-10-22,14,a76ea7b0-6055-4907-bb01-d6be3a61fe7c
125363,2,2,2012-12-22,28,b71e1ce0-98c6-4454-9a63-707c918fb7ae
92038,0,1,2012-04-14,17,14af74be-63c9-43fc-84ab-fb99970c4384
128542,2,1,2012-07-26,9,b47fa6b7-98de-444c-ba87-c16b7172cde4
159737,0,2,2012-02-19,30,e98cdca5-432b-4fbd-b51e-66a26e24d86b
40938,1,2,2012-06-26,19,4d2463a2-21fa-469c-bf81-59fa5d81dc9f
40839,0,1,2012-10-14,6,ef08ede8-ae03-49bf-9655-d59d519fb7cb
7914,0,2,2012-09-22,2,fae213a7-9386-402c-a6ec-9d3b3cf3164f
132966,0,0,2012-01-15,25,ee4174c1-42df-4266-9825-c93ee72e34fc
16153,1,1,2012-01-16,12,190ab6a5-a56b-40d8-9e7f-c1d387f2c401
7726,1,2,2012-02-22,5,cd5cef64-9606-4de0-9d2d-35b89932f1ba
74963,1,0,2012-11-07,4,a194c0e7-28ad-4844-b7fa-e4075303296e
43646,0,1,2012-09-12,2,4f1fd007-f9a8-44dc-8cbc-09d7f66c2d87
159523,1,2,2012-01-21,16,0c5ba8c4-ea8b-4b3e-8c93-bc26a6e4cf35
13723,1,2,2012-12-21,31,46323e00-29dc-48ac-8da3-f44b17bdbece
177382,2,2,2012-07-29,26,fe66f040-3074-44bf-80a4-e01e5f22d881
66970,2,0,2012-06-07,10,fa2ce206-7a15-498f-a6d6-ab2a58b2d742
114371,2,1,2012-03-15,9,7fbb2dce-98ba-4629-bf83-a7c7d0709c6f
162661,0,1,2012-08-21,3,c5c1292b-0c84-4e5d-a22e-783c16a3c024
94138,1,2,2012-02-03,14,0093c428-e688-401a-aa02-54703e463923
10578,0,0,2012-07-15,7,243be9bc-a667-4ca8-a544-ca68dbecf05a
111409,1,1,2012-12-25,26,fdc2f37a-0677-45f2-b373-8fbf7e0d37ee
132655,1,0,2012-02-24,24,36913307-a9b7-4789-b278-40487fb6c3ae
139860,1,0,2012-07-27,10,9e2ad48b-181d-4990-9922-7d1e58970f92
144597,0,1,2012-04-09,31,ceb47053-b352-48f2-a554-63a3b0656a58
66231,0,1,2012-01-25,12,4075bfe3-03fa-4d7a-b5f6-bbbed599fe65
139521,2,2,2012-05-29,15,b262e3f6-5a3d-4d89-8b50-e9f704da2757
135622,2,2,2012-10-11,19,f193a590-6965-4947-a01b-92dffbceee0e
177435,0,0,2012-07-07,14,fd565337-de7f-4aa5-a820-28ac8a7344ab
48886,2,1,2012-09-09,23,0f9e6a70-d862-4a45-9f6c-b6051a2bb1dc
60854,0,0,2012-03-25,1,796a23d1-51b2-4195-9e73-2840e778f0fa
144671,2,1,2012-01-21,17,4595fc48-7918-42c5-ae04-5500b2e242be
33462,1,2,2012-04-06,9,79ea4b99-b7f2-43ec-8460-9bca899da78a
163839,2,2,2012-12-28,7,5b28db28-da12-4d70-880e-501b54322523
174979,2,1,2012-09-24,28,9e05d7f1-6e30-4e79-a16a-c7b5cf7c2607
13450,2,0,2012-01-19,31,de3f4371-be5b-4443-9885-a1460bc46dea
27128,1,2,2012-11-05,8,981d62c3-28aa-4164-b0d4-99dd27c933e8
131830,2,1,2012-12-05,8,c3039348-6925-475a-9bb8-7e6db1431a69
152860,1,2,2012-01-22,32,5fb1b9cc-0791-48af-bdc4-286fb27560b6
65898,2,1,2012-05-14,30,c19529d9-7716-4f82-a946-1ba939403f93
7791,1,0,2012-05-24,10,ec1d6bc3-f2c3-4a4b-a882-149f589c7270
46984,2,2,2012-02-04,23,81af6e6e-a390-451f-82a8-2f05cb06d961
148900,1,2,2012-07-10,27,8a68a58b-8de2-42f8-838b-177117d0389f
63505,1,2,2012-02-27,8,f0e9b5fc-568b-4bf7-8259-d68a3fc98040
31271,0,1,2012-08-18,13,f19bddc1-dc61-4a31-955c-85f1a91c38ef
139033,1,0,2012-09-23,16,b9d6861f-e792-4d54-b653-cda93a977466
12918,1,2,2012-05-24,7,171f1e72-dcd9-4634-afa4-7618f3ddeb91
115223,1,2,2012-08-21,19,9f743317-2496-46f0-96db-0f3e508aef22
56075,1,2,2012-08-04,30,a690ab99-b41a-447e-b9dc-694bfff3251b
164938,1,1,2012-12-02,11,4892729c-56a7-45da-b7d0-ac8a0ed987dd
41725,2,2,2012-12-15,17,76799d2b-9f47-4250-a083-79059db7cbf8
105893,0,1,2012-05-04,15,79788989-a814-4ee7-a19a-4c79c3cffeb6
81174,2,0,2012-01-05,14,87d9a052-1e83-4570-9592-a9d0f0dc1a47
85866,0,0,2012-08-18,29,c95a8aff-1708-4b14-8aad-a2301571b38e
88693,1,0,2012-08-11,5,55801247-c387-4fae-ac00-b1e5b82588d6
145906,1,2,2012-05-14,16,eecbba42-0472-4984-90b1-7097cae50ebd
90489,1,0,2012-07-29,18,619bc0b5-55bc-45b1-b5ba-00011ba7cfaa
139148,2,1,2012-09-23,9,5d73417b-5dbe-40fa-adb1-f055af12eaa4
159310,0,1,2012-03-02,15,b4ca8987-adf9-47d7-b025-b4dfbeca2d24
78043,0,0,2012-05-13,21,381501eb-0c29-43aa-b11c-7dbbea1b4476
28657,2,0,2012-12-21,1,28a62ed2-0efd-4bc6-8f50-d3a8104dca78
141666,2,0,2012-04-13,11,23735147-c7ba-4864-9b83-46a7f33e8f29
65410,1,2,2012-08-28,7,9b1b310b-1edb-4bdb-ab53-385c5ec15dc9
118433,1,2,2012-08-25,22,2c140591-4fbe-40dd-8dbe-344e5402b52b
114777,1,2,2012-02-13,20,9a339c0f-d2d9-499f-8b83-6b6c80e4c282
34561,2,0,2012-08-07,18,2a730290-f211-462e-a507-6632be3ca356
94078,2,0,2012-03-24,28,7d924a0c-daa5-43a2-b425-8cc3cb5ed47f
97794,1,1,2012-03-06,27,22bc1868-2c4e-4165-b079-42e0f3f1be97
74726,0,0,2012-03-05,5,2034cce4-693b-41da-b161-9fa1ffd4ad05
137343,2,1,2012-01-10,21,87442561-f851-48ca-8e02-dbca2c9dcbac
105270,0,2,2012-12-13,30,98b40079-5a64-428d-8917-3127308c8c4b
25576,0,2,2012-06-09,12,2ce433e2-89ea-49fe-b209-55f990da2d9d
100201,1,0,2012-05-26,6,71dcc265-fe30-408b-a35a-2e78b87ff31c
106848,0,2,2012-06-16,20,fab1e555-9c9d-45b3-acde-7c3ddeac50d3
37913,0,1,2012-07-06,1,d975803a-d2b5-421f-8c14-9c59e7fdc09b
138568,2,2,2012-09-19,2,f3d1949e-65b6-4910-a4a1-27f820a53a49
59690,1,1,2012-02-08,16,0bd15158-bc7f-4cd7-9c57-d9afd7ca93dc
130141,0,1,2012-12-15,6,aadca7b2-5ebb-4882-820b-ce54e514d316
93470,0,2,2012-04-02,1,0cf32375-4a13-4010-b6a9-447d1ea2806c
59307,2,2,2012-10-18,25,e62d8733-2a0f-4e21-8f6c-2e6cb899258c
97292,2,2,2012-09-16,5,48966a50-d5b0-451b-a715-7b074aeea02c
68251,2,1,2012-08-14,28,8d7ea785-c6a8-42c9-973a-d0f95383a126
111038,1,0,2012-01-18,25,63a8de54-67fe-4d4e-85dd-60ab4fbbb468
109895,2,0,2012-03-20,19,a53b366a-2630-4da6-8af6-891cfbc3f884
103397,0,2,2012-03-19,1,53f5594e-487f-4c6e-9038-1f0fe62abd06
155547,2,0,2012-02-29,10,d2d2646a-9be3-4566-b462-73f685747509
89841,2,0,2012-10-15,8,8ccf0b0f-1fae-4ba6-bb51-c8633295b1f7
29193,2,2,2012-07-26,13,ac8e40b2-f3c2-48ff-bc28-a4e9a47cc458
169258,0,1,2012-06-10,1,c6871711-91e4-417b-814c-23026fbed88e
69411,2,0,2012-11-08,24,5ee614bd-6569-4a5d-b696-f4decd023b8b
129850,1,2,2012-05-07,6,f942083f-b146-4207-85cf-d326011a535b
153532,2,2,2012-05-20,3,97958325-0e8a-458a-90e5-f034dd86f4c9
63935,1,2,2012-06-24,6,1560ec98-3d79-4b59-b736-2f35e23c6a4e
158807,1,2,2012-09-09,21,5019e30b-39f6-45cc-91f0-bc7a048e80a5
23596,0,0,2012-06-01,6,ef829f42-f304-4d72-98a1-729e149edbca
163245,2,1,2012-09-07,10,6a3e9805-ef98-45f0-aafd-35cadb1eea4a
19895,1,0,2012-03-30,11,12068eb2-cc11-4700-805a-024eeefded02
85238,0,1,2012-10-08,30,15f3439c-fd18-4cf1-b630-25253d27de7a
53117,2,0,2012-05-20,13,89db20c7-24c9-4d51-8d4c-4b8c14c66dd6
98969,2,0,2012-03-23,19,65b5e879-b8f6-40e7-b9cd-a92a399d11a7
129318,1,0,2012-08-23,3,8641ad6a-8576-4c01-b06a-0f784e2f5d00
161690,2,2,2012-06-18,21,967508d1-17f8-439d-b57c-331c8e8ba5dc
88858,2,2,2012-02-18,8,bda4f8e2-b943-442e-8369-a5e896ba0552
102118,0,0,2012-06-04,20,e479e5a4-b24c-497c-af1f-b16c4fc58323
169605,2,0,2012-12-27,20,7bc68366-a39d-4661-b933-d51a8d6eb773
90580,1,1,2012-07-30,27,3f52e09d-1c50-4092-a814-0bb8282d6d12
22589,2,2,2012-12-27,20,d42b7714-5a23-4294-8788-90134784e4e7
78606,0,1,2012-08-13,22,97924b92-0748-4a3b-a42a-6c710fb108bb
97457,2,2,2012-09-04,3,862035f0-d6ec-4ca2-beb5-952a7ba357be
52095,2,1,2012-11-14,10,eb82e958-f74f-4c92-8172-01216c244eb0
153508,0,0,2012-01-11,30,27b51876-6e6d-450e-a12b-cf81e905a893
143413,1,2,2012-01-09,1,862a69bd-78c1-47d3-84dc-86cf73cd4213
95374,1,2,2012-11-19,15,62860715-494e-4473-ac53-0bb71a7abafb
50967,2,2,2012-07-08,9,cfe3c898-635a-49a7-ae36-51bf518095a2
160168,2,1,2012-09-15,6,887d4763-5e86-40c7-8214-824a8bff47da
148584,0,0,2012-01-08,3,8c36229c-7aba-4abe-8b70-f9f79c1d0260
125667,1,2,2012-05-02,7,6db397d1-890c-4771-923f-aace786753f4
69568,1,0,2012-11-21,1,b7a786b9-69d8-4c3e-9e40-a632841be781
150233,1,1,2012-07-17,26,29a8f05d-7026-4ace-afda-a60143a68f4e
10310,0,2,2012-12-03,15,0a50feae-e9b5-481e-bb13-be41db654055
155680,2,1,2012-10-05,5,1b8376db-6baa-4de6-bd70-c5701a68f4de
64304,1,1,2012-12-11,13,ad691173-566c-4720-a3b8-3840cfb3edb2
145825,2,1,2012-06-24,1,af421117-31b4-41ad-80f2-3d67fc49f76c
151940,0,1,2012-06-25,15,028e2073-5207-47d1-bd2e-c723e35af18b
29900,1,0,2012-10-22,1,6fa00d38-7827-4e87-b32a-0c70217e5383
152563,0,0,2012-03-31,14,b214a6c7-b613-4f9b-a76a-f56ff9dc36e2
16203,0,1,2012-09-03,14,946b9244-b91c-466c-a0ff-bbc30e5b7769
98182,1,2,2012-04-23,13,7b7cb5be-2baa-431a-b916-03cdea57612e
50765,1,1,2012-06-29,17,7433787f-a40e-4630-8b5a-b771f7a3a1dd
94489,1,1,2012-04-30,32,57e09a85-31c1-44e8-92de-f92f840a0740
134719,1,2,2012-10-10,19,661cffea-df5c-4615-81ad-68683cab67cd
23902,0,2,2012-04-09,29,881b9310-4e45-40da-9f88-59ffa604fd9a
50327,1,2,2012-09-04,5,d3761d58-719d-4a0a-87c4-c276f6039db1
134105,2,1,2012-09-10,29,60502f28-50cb-48eb-8e0a-01f2e7cd1c6a
11698,0,1,2012-11-02,22,051f22ff-e1ac-4e1c-978f-23f908059c65
165835,0,1,2012-02-22,10,460a4173-0c32-4ac2-878e-65897be037b9
6537,2,2,2012-06-26,2,7c96f8a4-a9d3-40ac-8877-6f95cd9c1f19
151316,0,1,2012-11-09,24,23727b09-d02d-4ac8-9534-38881070c602
35884,0,0,2012-06-01,20,93721582-5e31-4891-a5f8-d821d5e87cdb
71028,1,2,2012-04-21,25,4bd7defe-056d-4034-be9f-f92f2d9bdd9a
103293,0,0,2012-06-24,31,4bf83210-a4f8-4e68-a113-9e077b0ee567
77940,1,0,2012-03-19,28,6e600fd2-0fca-4d02-b8b8-37762ff8bade
8229,0,1,2012-09-28,31,3e5b25cc-a796-4457-9fca-40d5e2633b2e
100498,0,2,2012-11-26,32,526f59c3-2c06-413e-bb02-fae2d23f700f
149115,2,1,2012-09-29,6,64f81c62-24cb-40c7-9148-e8c88173da63
128715,0,2,2012-08-23,31,147d6ec4-1285-4344-8191-4fdb0180d81e
124889,2,1,2012-05-26,32,b79d8641-b0cb-49c9-ac95-7beed5b2e5b1
158288,1,2,2012-01-06,5,a05e8417-bbe5-43e9-acd9-1eaa64f79d43
81012,1,1,2012-10-28,1,25e658b7-46b1-4195-8310-0bf097572114
114404,0,2,2012-07-30,27,b00e19a4-54d8-4b5f-aff0-acba1e3f00ab
155214,1,0,2012-10-10,9,f10183a3-e6a7-4683-b5d9-8eac86fff717
79176,2,2,2012-08-20,26,1d3141f4-549a-407d-80ee-5a8d9da75759
78657,1,2,2012-12-12,21,33ae83d1-19b6-424c-8c5b-e92ea3af40bb
137141,2,2,2012-04-08,6,076e9286-dd23-49b4-946e-27ec89c39038
24113,2,1,2012-05-18,26,7ebe82ad-87bb-4695-92a9-c59b39376a7d
129112,2,2,2012-06-05,24,b3b1722f-8be4-4cd6-8818-5bd01e6652c2
175690,2,2,2012-06-25,7,8b6f50c9-c569-4f7a-94b7-560a1702173e
32850,2,2,2012-08-30,4,0724160b-1acf-4f59-b6ff-08a2e4a0c966
78586,1,2,2012-12-27,15,9a6acdc9-a8ee-4b63-83b2-f921951214c1
77248,1,2,2012-12-31,31,082c5a36-c085-41df-93d7-62a9dd3a5b4f
140996,0,0,2012-05-10,20,8718ac33-0f23-4f97-8563-55962f31a7da
56212,1,0,2012-02-26,23,e0421d48-02b0-480f-b6c9-1803fe17c717
